Tweet,created_at,hashtags
RT @SoulBlossom_Wen: Every MAGAT who showed up at one of their gun-wielding “protests” has caused this.,2020-05-13 14:04:02,[]
"RT @mog7546: #HowardStern: #Trump ‘DESPISES’ his own #MAGA voters and would be ‘DISGUSTED’ BY THEM

“He wouldn’t even let them in a fucking…",2020-05-13 14:04:02,"['HowardStern', 'Trump', 'MAGA']"
RT @ciaogirl9: “The government leaders who failed to safeguard the nation are #CDC Director Redfield; #FDA Commissioner Stephen Hahn; #Heal…,2020-05-13 14:04:03,"['CDC', 'FDA']"
Criminals are trying to stay out of prison for as long as possible but Judgement Day is coming! We should make it a national holiday in #America! #USA @realDonaldTrump @gatewaypundit @DavidJHarrisJr #MAGA #KAG #Trump #Trump2020,2020-05-13 14:04:03,[]
"RT @tooranomaki6910: @realDonaldTrump The ""GIFT""
#impeachment #Pelosi #Trump #KAG #Qanon #Patriot #GITMO #Hillary #Clinton #Obama #Bush #SQ…",2020-05-13 14:04:06,"['impeachment', 'Pelosi', 'Trump', 'KAG', 'Qanon', 'Patriot', 'GITMO', 'Hillary', 'Clinton', 'Obama', 'Bush']"
RT @jpierni: In an extraordinary show of solidarity for @weijia at next  #WhiteHousePressBriefing all  reporters must walk out on #trump &amp;…,2020-05-13 14:04:06,"['WhiteHousePressBriefing', 'trump']"
"RT @Sassy4Trump: 💯% That’s Exactly What He’s Been Striving For #MAGA 🇺🇸
#ENATIONTRAINS #TRUMP
💯@EtheElephant1 
🇺🇸@RL9631 
💯@dianeh15285 
🇺🇸…",2020-05-13 14:04:06,"['MAGA', 'ENATIONTRAINS', 'TRUMP']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 14:04:07,"['Trump', 'Steele']"
SO PROUD OF @elonmusk #ElonMusk Thank you Sir for standing up to #Tyranny Many will #FOLLOW ❗️You are a true #AMERICAN #PATRIOT #tesla #obamagate #Trump #Trump2020,2020-05-13 14:04:09,"['ElonMusk', 'Tyranny', 'FOLLOW']"
"#Trump will now suddenly believe USA intelligence agencies since they’re not pointing the finger at Putin 🙄

#TrumpGate",2020-05-13 14:04:11,['Trump']
RT @TribulationThe: Fauci is being used by DEMONCRATS to embarrass Trump and try to derail the 2020 election! Check out this article I wrot…,2020-05-13 14:04:13,[]
"RT @rightNtruthMat: @realDonaldTrump Trump is Melting Down and the GOP is enabling him

Obama envy, 82K victims,  testing failures, no narc…",2020-05-13 14:04:15,[]
RT @diverdown48: There is no doubt he is subpar as a businessman &amp; all else #RememberInNovember #NotMyPresident #WeThePeople #America #resi…,2020-05-13 14:04:15,"['RememberInNovember', 'NotMyPresident', 'WeThePeople', 'America']"
RT @AndyOstroy: .@HowardStern has millions of listeners... many of them @realDonaldTrump supporters. He’s 100% right. If he can convince th…,2020-05-13 14:04:15,[]
#JoeBiden Flip Flops: @JoeBiden Admits He Was Briefed On #GeneralFlynn After Saying ‘I knew nothing’ https://t.co/hrYQgpkIX7,2020-05-13 14:04:16,"['JoeBiden', 'GeneralFlynn']"
RT @trish_regan: It’s pretty wild to think that our politicians are so divided that they would take #China’s side over the United States. Y…,2020-05-13 14:04:19,['China']
RT @mterr337: #trump is taking credit for the high ratings that Governors are receiving for their handling of the #COVID19. Too bad he can'…,2020-05-13 14:04:19,"['trump', 'COVID19']"
"RT @news_ntd: ""China has been taking advantage of the United States for many, many years, for decades, because we had people at this positi…",2020-05-13 14:04:20,[]
"RT @rightNtruthMat: @realDonaldTrump Trump is Melting Down and the GOP is enabling him

Obama envy, 82K victims,  testing failures, no narc…",2020-05-13 14:04:20,[]
Really? Get a grip!,2020-05-13 14:04:22,[]
RT @moonbreeze2: @JulieMWeathers @Prav001 @danmacd @MEPFuller @brianbeutler Show me where #Trump asked for our #PPE and vents to be replace…,2020-05-13 14:04:22,"['Trump', 'PPE']"
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 14:04:22,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 14:04:25,"['Trump', 'Steele']"
I-I-I-I-I was..trying to think of a good lie to cover up for that doozy I got busted on..you normally throw me softballs!! Threw me off.. @ABC #JoeBiden #scandal #ObamaGate,2020-05-13 14:04:25,[]
"RT @Sassy4Trump: 🇺🇸#BestPresidentEver45 🇺🇸
#WeThePeople Stand With U
#ENATIONTRAINS #TRUMP
⭐️@POLITICALWAROOM 
💫@HopeLostNFound 
⭐️@SaltyDo…",2020-05-13 14:04:27,"['BestPresidentEver45', 'WeThePeople', 'ENATIONTRAINS', 'TRUMP']"
"RT @Sassy4Trump: 🇺🇸#BestPresidentEver45 🇺🇸
#WeThePeople Stand With U
#ENATIONTRAINS #TRUMP
⭐️@POLITICALWAROOM 
💫@HopeLostNFound 
⭐️@SaltyDo…",2020-05-13 14:04:29,"['BestPresidentEver45', 'WeThePeople', 'ENATIONTRAINS', 'TRUMP']"
#trumpneedsatailor Reminder that @potus @realdonaldtrump wears poorly tailored suits. #trump #thisisnotnormal,2020-05-13 14:04:35,"['trumpneedsatailor', 'trump', 'thisisnotnormal']"
"RT @the_world15: https://t.co/0S2rGZmLuT

Win $1000 Walmart Gift Card 

#giveaway #free #freebie #chance #WIN #winners #contest #USA #Trump…",2020-05-13 14:04:37,"['giveaway', 'free', 'freebie', 'chance', 'WIN', 'winners', 'contest', 'USA', 'Trump']"
RT @AndyOstroy: .@HowardStern has millions of listeners... many of them @realDonaldTrump supporters. He’s 100% right. If he can convince th…,2020-05-13 14:04:39,[]
"RT @adams2011: @atrupar @netbacker @sarahcpr T.H.I.S I.S https://t.co/mWXaS6llyM
https://t.co/A10NjEVzjv.",2020-05-13 14:04:42,[]
"“Baby Trump” is right. Mom is full of sh/t, just like you.",2020-05-13 14:04:44,[]
"#Trump #Hillary &amp; Attacks on Our Power Grid.…
                       
 https://t.co/WsomXoKq0v",2020-05-13 14:04:45,"['Trump', 'Hillary']"
"RT @EthicalRenewal: Lies disempower us. Knowledge and good data empower us.
We see that in science. In engineering. In medicine.
It’s also…",2020-05-13 14:04:45,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 14:04:46,[]
"RT @joefaz: Maddow pointed out on Tuesday, #trump completely undercut his lawyers’ argument by spending the entire day on Twitter. #trump i…",2020-05-13 14:04:46,"['trump', 'trump']"
That ship has sailed!,2020-05-13 14:04:47,[]
"RT @Belann_Farrar1: 💜#Trump 2020💜Follow 💜RT💜DM for Ride 
🟪👑🙏  🟪
@Rickster_75
@RogerFritz7
@SaltyDog_58
@FairyQ15
@PinnyLoketch
@ModSpeciali…",2020-05-13 14:04:48,['Trump']
"@davidaxelrod @JenniferJJacobs So, how do you think that happened?? #Trump’s buddy #Manafort at home, and #Cohen (who helped the Government) still in prison??",2020-05-13 14:04:49,"['Trump', 'Manafort', 'Cohen']"
"RT @PeteKent01: #BREAKING: #Snowflake #Meltdown
COAST TO COAST as #Trump backed candidates poised to win #SpecialElection for #House
Seats…",2020-05-13 14:04:49,"['BREAKING', 'Snowflake', 'Meltdown', 'Trump', 'SpecialElection', 'House']"
"Trump steps into the octagon to answer for his words. How will it turn out? #trump #TrumpMeltdown #ufc #ufc3 #DonaldTrump #mma #gaming 

https://t.co/79XoVBVjJu",2020-05-13 14:04:50,"['trump', 'TrumpMeltdown', 'ufc', 'ufc3']"
"RT @VotingFemaIe: What Did Obama Know and When Did He Know It?

#SubpoenaObama

#MAGA 🇺🇸 #Trump #NRA #VAleg #MApoli #Bospoli #COpolitics ht…",2020-05-13 14:04:51,"['SubpoenaObama', 'MAGA', 'Trump', 'NRA', 'VAleg', 'MApoli', 'Bospoli', 'COpolitics']"
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 14:04:52,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 14:04:53,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 14:04:54,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 14:04:55,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 14:04:56,[]
"RT @Sassy4Trump: #POTUS #TRUMP ~ #GOAT
Thank You #DJT For #MAGA
#MAGAROLLERCOASTER 
🌿@GreyBeard_Biker 
🌹@308saiga 
🌿@RL9631 
🌹@ec_kag 
🌿@Mc…",2020-05-13 14:04:56,"['POTUS', 'TRUMP', 'GOAT', 'DJT', 'MAGA', 'MAGAROLLERCOASTER']"
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 14:04:58,[]
"Dear #USA,
why don't you kick your #President out of the office? #Trump divides your society more and more, makes wrong decisions (#OpenAmerica) and does not listen to advice (#Fauci).
Does it really need a bullet or some explosives because he has overplayed and gone way too far?",2020-05-13 14:04:59,"['USA', 'President', 'Trump']"
"@NikkiMcR Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 14:05:00,[]
RT @Sundncefn: I think there's little doubt that's what's happening.  How much more rope must he be given?  Anyone who hasn't already seen…,2020-05-13 14:05:01,[]
"@realDonaldTrump #Trump doing everything he possibly can to deflect attention away from himself because he is totally inept &amp; pathetic. 

Nearly 85,000 Americans are dead because of #COVID19 &amp; the #SupremeCourt is deciding whether his taxes/finances will become public. 

#PsychopthTrump #COVID",2020-05-13 14:05:02,['Trump']
And then there's this: Morning Joe Airs Damning Montage of Trump's Rhetoric as Coronavirus Death Toll Rose https://t.co/OjBinmHYln #RememberInNovember #NotMyPresident #WeThePeople #America #resist #VOTE #DAV #VFW #UnionStrong #Dems #JoeBiden  #VoteBiden2020 @JoeBiden #MAGAts,2020-05-13 14:05:02,[]
"@RealDonaldTrump #fact : 2016 - Trump will be the first president who has never held elected office, a top government post or a military rank. #Trump #MAGA #RacistInChief #RapistInChief #cult45 https://t.co/rCfVBDCUnz",2020-05-13 14:05:02,['fact']
RT @news_ntd: The acting Director of National Intelligence has declassified a list of former #Obama admin officials who allegedly were invo…,2020-05-13 14:05:06,['Obama']
RT @Indsamachar: US President #DonaldTrump on Tuesday urged that Tesla Inc be allowed to reopen its electric vehicle assembly plant in Cali…,2020-05-13 14:05:06,['DonaldTrump']
RT @RoseDru63: @Liz_Cheney He is a rat!The funds2 #Yuhanlab were stoppedbecause of ConcernsBut #Fauci sent 2.7 million$2them2develop this v…,2020-05-13 14:05:06,"['Yuhanlab', 'Fauci']"
"SO SORRY YOU CAN'T ADMIT THAT DONALD TRUMP, HIS STAFF AND THE ENTIRE GOP HAVE FAILED MISERABLY IN THIS TIME OF CRISIS. IT IS THE GOP'S FAULT WE HAVE THE MOST CORONA CASES IN THE WORLD!
#trump
#potus
#potus45",2020-05-13 14:05:09,[]
"@Skelly363 @TianaTheFirst Definition of narrative. (Entry 1 of 2) 1a : something that is narrated : story, account He is writing a detailed narrative of his life on the island.  #OK  #maga #winning #deplorables #trump #maga2020 #maga2020 #tds #npc #housedemocrats",2020-05-13 14:05:10,[]
RT @news_ntd: The acting Director of National Intelligence has declassified a list of former #Obama admin officials who allegedly were invo…,2020-05-13 14:05:11,['Obama']
"RT @Sassy4Trump: 🇺🇸#BestPresidentEver45 🇺🇸
#WeThePeople Stand With U
#ENATIONTRAINS #TRUMP
⭐️@POLITICALWAROOM 
💫@HopeLostNFound 
⭐️@SaltyDo…",2020-05-13 14:05:15,"['BestPresidentEver45', 'WeThePeople', 'ENATIONTRAINS', 'TRUMP']"
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 14:05:15,[]
If I did my job this poorly I’d surely be fired. A contractor promised FEMA 10 million masks for $55 million. It did not deliver. #Trump #AmericaFirst https://t.co/8VMUwDbnp2,2020-05-13 14:05:15,[]
"RT @rightNtruthMat: @realDonaldTrump Trump is Melting Down and the GOP is enabling him

Obama envy, 82K victims,  testing failures, no narc…",2020-05-13 14:05:16,[]
"@realDonaldTrump #Trump doing everything he possibly can to deflect attention away from himself because he is totally inept &amp; pathetic. 

Nearly 85,000 Americans are dead because of #COVID19 &amp; the #SupremeCourt is deciding whether his taxes/finances will become public. 

#PsychopthTrump #COVID",2020-05-13 14:05:19,['Trump']
1200 dollars is not going to bring the dead back neither will it bring back your jobs #Trump is guilty #NotMyPresident #TrumpLiesAmericansDie #trumpLIES,2020-05-13 14:05:20,['Trump']
⬇️⬇️⬇️⬇️👏👏👏👏🚨🚨🚨🚨🗣️🗣️🗣️🗣️🆘🆘🆘🆘❎❎❎❎ #ImpeachBarr #DisbarBarr IMPEACH THIS FAT FUCK OF A PARTISAN DEEPLY UNETHICAL #TRUMP LAWYER #WILLIAMBARR!! HE'S 👋NOT👋 THE PROSECUTOR FOR #AMERICA OR #AMERICAN PPL HE'S A #CORRUPT CRIMINAL TRAITOR WHO HAS BETRAYED HIS OATH!!,2020-05-13 14:05:20,"['ImpeachBarr', 'DisbarBarr']"
"RT @mog7546: Why Ask China?

The #US pays +80 billion into intel agencies to gather information intended to protect Americans.  They warned…",2020-05-13 14:05:22,['US']
"@thedailybeast So, how do you think that happened?? #Trump’s buddy #Manafort at home, and #Cohen (who helped the Government) still in prison??",2020-05-13 14:05:26,"['Trump', 'Manafort', 'Cohen']"
"RT @A19RealTruther: BOOM!!!
@POTUS #Trump is a #StableGenius. 
#WWG1WGA @WWG1WGA @John_F_Kennnedy @JohnGrahamDick1 @AngelWarrior321  

🚨Rt…",2020-05-13 14:05:27,"['Trump', 'StableGenius', 'WWG1WGA']"
I see people blaming Trump all over for the coronavirus. Why blame him? China is to blame for all of this. They owe the world a lot now. Americans are total idiots for blaming their President. The only President that should be blamed its President XI. #Trump #China #Coronavirus,2020-05-13 14:05:30,[]
"83000+ deaths and counting
Time lost due #Trump administration's incompetent response
And HE takes no responsibility but continues to lie and deny!
#GOP 
#COVID19 
#COVID 

BBC News - Coronavirus: The lost six weeks when US failed to contain outbreak https://t.co/24qqXbKDkA",2020-05-13 14:05:31,['Trump']
"These sanctions are not directed at the people of Iran: the Iranian fight against coronavirus #COVID #Sanctions #Iran #JCPOA #Trump #CoronavirusPandemic 

@HarryStage 

https://t.co/NhWHDcriEZ",2020-05-13 14:05:33,"['COVID', 'Sanctions']"
"RT @AndyOstroy: @realDonaldTrump @PulitzerPrizes Take your meds and go to bed, old man. You’re gonna need all your rest and strength to fac…",2020-05-13 14:05:34,[]
"@dcexaminer @realDonaldTrump @brithume #Trump doing everything he possibly can to deflect attention away from himself because he is totally inept &amp; pathetic. 

Nearly 85,000 Americans are dead because of #COVID19 &amp; the #SupremeCourt is deciding whether his taxes/finances will become public. 

#PsychopthTrump #COVID",2020-05-13 14:05:35,['Trump']
Worse ever #trump,2020-05-13 14:05:36,['trump']
#Coronavirus — reopening so soon can retard any economic recovery in progress &amp; retrench any progress already made. Fauci &amp; Powell sound different alarms. #Trump &amp; his enablers stick to their guns. #Voters pine for economic security. Will they vote for it? https://t.co/wJtvdnQ9Ds https://t.co/pqo06GpeRx,2020-05-13 14:05:38,['Coronavirus']
"RT @joefaz: Maddow pointed out on Tuesday, #trump completely undercut his lawyers’ argument by spending the entire day on Twitter. #trump i…",2020-05-13 14:05:39,"['trump', 'trump']"
RT @mterr337: #trump is taking credit for the high ratings that Governors are receiving for their handling of the #COVID19. Too bad he can'…,2020-05-13 14:05:39,"['trump', 'COVID19']"
"That is one OLD baby, Lay off the Adderal formula, Baby #Trump❗️ https://t.co/V0tRPbvMOj",2020-05-13 14:05:40,['Trump']
"RT @news_ntd: ""China has been taking advantage of the United States for many, many years, for decades, because we had people at this positi…",2020-05-13 14:05:40,[]
"RT @rightNtruthMat: @realDonaldTrump Trump is Melting Down and the GOP is enabling him

Obama envy, 82K victims,  testing failures, no narc…",2020-05-13 14:05:42,[]
@GOP I know #Biden wouldn’t have dismantled the protections in place and let corona reek havoc like #Trump has. This is going to get so much worse. #COVID19 #COVID19US,2020-05-13 14:05:42,"['Biden', 'Trump']"
RT @DamonMPA: @thedailybeast Great! #PaulManafort is released from jail just in time to help steal the election for #DonaldTrump again.,2020-05-13 14:05:42,"['PaulManafort', 'DonaldTrump']"
The #trump administration is disgusting. So out of the thousands in prison today they let the rich white dude (#PaulManafort )out to escape #COVIDー19 ? #TrumpTrain #Trump2020 #TrumpLandslideVictory2020 #coronavirus #Covid_19 https://t.co/Ld8HSt0QEY,2020-05-13 14:05:49,['trump']
"RT @Sassy4Trump: 🇺🇸#BestPresidentEver45 🇺🇸
#WeThePeople Stand With U
#ENATIONTRAINS #TRUMP
⭐️@POLITICALWAROOM 
💫@HopeLostNFound 
⭐️@SaltyDo…",2020-05-13 14:05:51,"['BestPresidentEver45', 'WeThePeople', 'ENATIONTRAINS', 'TRUMP']"
"RT @joefaz: Maddow pointed out on Tuesday, #trump completely undercut his lawyers’ argument by spending the entire day on Twitter. #trump i…",2020-05-13 14:05:51,"['trump', 'trump']"
"RT @Gerhard_kreuz: Leaked @WhiteHouse data shows infections spiking more than 1,000% in rural areas that backed @realDonaldTrump

#Trump cl…",2020-05-13 14:05:52,['Trump']
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 14:05:54,[]
"RT @Rickster_75: Get on board #MAGA on this riderless train!

Meet other like minded #Trump supporters! #KAG2020 

#StrongerTogether #WWG1W…",2020-05-13 14:05:55,"['MAGA', 'Trump', 'KAG2020', 'StrongerTogether']"
"RT @Sassy4Trump: 🇺🇸#BestPresidentEver45 🇺🇸
#WeThePeople Stand With U
#ENATIONTRAINS #TRUMP
⭐️@POLITICALWAROOM 
💫@HopeLostNFound 
⭐️@SaltyDo…",2020-05-13 14:05:55,"['BestPresidentEver45', 'WeThePeople', 'ENATIONTRAINS', 'TRUMP']"
this clinic is like #DonaldTrump tbf https://t.co/KmYpHxCXgX,2020-05-13 14:05:57,['DonaldTrump']
"RT @Rickster_75: Get on board #MAGA on this riderless train!

Meet other like minded #Trump supporters! #KAG2020 

#StrongerTogether #WWG1W…",2020-05-13 14:06:04,"['MAGA', 'Trump', 'KAG2020', 'StrongerTogether']"
RT @DonaldDucksIt: SUPPOSE THOSE MILLIONS OF PEOPLE WHO LOST THEIR JOBS AND HEALTH INSURANCE suddenly see the value of a single payer Medic…,2020-05-13 14:06:04,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 14:06:06,"['Trump', 'Steele']"
RT @mterr337: #trump is taking credit for the high ratings that Governors are receiving for their handling of the #COVID19. Too bad he can'…,2020-05-13 14:06:06,"['trump', 'COVID19']"
"#TuckerCarlson your comments on #DrFauci are just pure bullshit; he never applied for the job, it was given to him. Get your facts straight and stop kissing #Trump 's fat ass...you're a disgrace to America and your profession @foxnewstalk",2020-05-13 14:06:07,"['TuckerCarlson', 'DrFauci']"
"Yes.
&amp; all media, investors, EU, UN, Rome, esp. France &amp; China; Global orgs as WHO, IMF, OPEX etc. It's about the breaking of America &amp; erasing of the $. The U.S. @SenateRPC @WhiteHouse @realDonaldTrump @GOP  will NEVER sell #Americans voters out to Europe's 'One World' gov.",2020-05-13 14:06:10,[]
These women for Trump gonna dump him like a touchdown football. #2020election #alwaysJoeBiden #joebiden #presidentBiden,2020-05-13 14:06:10,"['2020election', 'alwaysJoeBiden', 'joebiden']"
RT @Paula_Dockery: Hahaha have you seen this @TheRickWilson ?,2020-05-13 14:06:11,[]
"RT @Sassy4Trump: 🇺🇸#BestPresidentEver45 🇺🇸
#WeThePeople Stand With U
#ENATIONTRAINS #TRUMP
⭐️@POLITICALWAROOM 
💫@HopeLostNFound 
⭐️@SaltyDo…",2020-05-13 14:06:12,"['BestPresidentEver45', 'WeThePeople', 'ENATIONTRAINS', 'TRUMP']"
"When you look at the lockdowns, the deaths, &amp; the failing economy, just remember that Trump was warned about all of this and he ignored the warnings.
#Trump #COVID19 #CoronavirusOutbreak #Biden2020 
https://t.co/oRjhnRUnMF",2020-05-13 14:06:12,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 14:06:14,"['Trump', 'Steele']"
"RT @SaraCarterDC: #NEW: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a fo…",2020-05-13 14:06:15,"['NEW', 'Trump', 'Steele']"
"@MiaFarrow This is Highly Interesting because #HowardStern has Known #Trump for DECADEs! 

And #HowardStern &amp; #Trump were NYC Friends. 

BOTTOM LINE:

#TrumpIsA_DANGER_ToAmerica",2020-05-13 14:06:17,"['HowardStern', 'Trump', 'HowardStern']"
"When's the release date? 

#AmericaFirst #USA #DonaldTrump
#DarkToLIGHT #Qanon #Military #Winning #SheepNoMore #Trump2020 #Trump #MakeAmericaGreatAgain #MAGA #Vegas #Freedom #WEarethenews #america #Houston #FakeNews… https://t.co/0LPKDyPDHw",2020-05-13 14:06:17,"['AmericaFirst', 'USA', 'DonaldTrump', 'DarkToLIGHT', 'Qanon', 'Military', 'Winning', 'SheepNoMore']"
"Even as the #coronavirus continues to rage with 20,000 new cases diagnosed each day, President #Trump has seemingly moved on and shifted his focus to reopening the economy — in what many see as a desperate push to save his reelection chances. https://t.co/1d3ohXv7gW #UnitedStates",2020-05-13 14:06:18,"['coronavirus', 'Trump']"
"A new poll out Wednesday reveals a whole lot of good news for former Vice President Joe Biden, and bad news for President Donald Trump.  #Coronavirus #DonaldTrump #JoeBiden #trump https://t.co/plVDwJYwPi",2020-05-13 14:06:20,[]
#Trump congratulates #CaliforniaRepublican for 'taking back a seat from the #Democrats' in uncalled race #TheHill https://t.co/Rkcughualq https://t.co/EoyZdXxjLC,2020-05-13 14:06:21,"['Trump', 'CaliforniaRepublican', 'Democrats', 'TheHill']"
RT @DrChristineMann: #BoredInTheHouse? John Carter is! Help Put A Doctor In The House - Dr. Christine Eady Mann! For too long he’s hidden a…,2020-05-13 14:06:23,['BoredInTheHouse']
"@HuffPost Yup, #RoertDeNiro is absolutely right about #trump.",2020-05-13 14:06:23,"['RoertDeNiro', 'trump']"
"RT @PeteKent01: #BREAKING: #Snowflake #Meltdown
COAST TO COAST as #Trump backed candidates poised to win #SpecialElection for #House
Seats…",2020-05-13 14:06:25,"['BREAKING', 'Snowflake', 'Meltdown', 'Trump', 'SpecialElection', 'House']"
"Save $120 - Deal of the day for US customers 
#WednesdayMorning #kpopstansareoverparty #3moremonths #513Day #RedWave #KNOCK1stwin #NCT127_NonStop #KimHanbin_Demo3 #gadget #Corona  #SHINeePavedTheWay #13May #USA #DonaldTrump 
https://t.co/bf5sNQ7OgF",2020-05-13 14:06:26,"['WednesdayMorning', 'kpopstansareoverparty', '3moremonths', '513Day']"
RT @GordonGChang: It is time for Prez #Trump to order US companies to leave #China. This is the right time because the Chinese have just ki…,2020-05-13 14:06:30,"['Trump', 'China']"
RT @1SportsGal: There seems to be no one in the @GOP willing to stand up for our country. Watch this and see true leaders who did not blame…,2020-05-13 14:06:33,[]
"RT @AndyOstroy: What’s the big deal? I mean, it’s not like other sick old people—who don’t have #Trump connections and aren’t white—aren’t…",2020-05-13 14:06:34,['Trump']
RT @AndyOstroy: Holy Manbaby... this is awesome! #Trump  https://t.co/xzL9CrgIE8,2020-05-13 14:06:35,['Trump']
"RT @ThaArchitect: @atrupar Obama didn't elect #trump    White voters, mysterious electoral college, mainstream media &amp; Russian bots got him…",2020-05-13 14:06:37,['trump']
RT @news_ntd: The acting Director of National Intelligence has declassified a list of former #Obama admin officials who allegedly were invo…,2020-05-13 14:06:38,['Obama']
"RT @Sassy4Trump: 💯% That’s Exactly What He’s Been Striving For #MAGA 🇺🇸
#ENATIONTRAINS #TRUMP
💯@EtheElephant1 
🇺🇸@RL9631 
💯@dianeh15285 
🇺🇸…",2020-05-13 14:06:38,"['MAGA', 'ENATIONTRAINS', 'TRUMP']"
"RT @mog7546: Why Ask China?

The #US pays +80 billion into intel agencies to gather information intended to protect Americans.  They warned…",2020-05-13 14:06:41,['US']
"RT @news_ntd: ""China has been taking advantage of the United States for many, many years, for decades, because we had people at this positi…",2020-05-13 14:06:44,[]
RT @trainyourmac1: Oh yeah! Despite the proposed commie fraud of mail-in voting Trump will win and lots of demokrat governors/senators/cong…,2020-05-13 14:06:48,[]
"I made my novel FREE for all of ❤️YOU❤️Self-Quarantiners! ENJOY!🥰
https://t.co/FYBqucaJAF

#FREEBOOKS #pandemic #COVID19 #selfquarantine #SocialDistancing #QuarantineLife #Quarantine #Trump #fantasy #thriller #LOCKDOWN2020 #epic #CelticFC #slavery #horror #fiction #GameOfThrones https://t.co/yPtYxwxNfd",2020-05-13 14:06:48,"['FREEBOOKS', 'pandemic']"
RT @donnasfineart: Attn: #Resisters &amp; all 🇺🇸 citizens who LOATHE #DonaldTrump please take a glance below re: the stupidity of #JaradKushner…,2020-05-13 14:06:50,"['Resisters', 'DonaldTrump', 'JaradKushner']"
RT @Planetwaves20: The #Trump cult in one photo.... https://t.co/Nb2MfQ6nKQ,2020-05-13 14:06:53,['Trump']
"RT @CGTNOfficial: #Trump approval dips as his #COVID19 handling draws criticism, according to a Reuters/Ipsos opinion poll released on Tues…",2020-05-13 14:06:53,"['Trump', 'COVID19']"
#Trump Russia Probe Manafort - May 13 @ 9:50 AM ET https://t.co/5sVmGfwkOf,2020-05-13 14:06:53,['Trump']
Adapt and overcome sweetheart you’ll do fine besides this whole damn thing is fishy,2020-05-13 14:06:54,[]
"RT @VotingFemaIe: What Did Obama Know and When Did He Know It?

#SubpoenaObama

#MAGA 🇺🇸 #Trump #NRA #VAleg #MApoli #Bospoli #COpolitics",2020-05-13 14:06:54,"['SubpoenaObama', 'MAGA', 'Trump', 'NRA', 'VAleg', 'MApoli', 'Bospoli', 'COpolitics']"
RT @Sundncefn: I think there's little doubt that's what's happening.  How much more rope must he be given?  Anyone who hasn't already seen…,2020-05-13 14:06:55,[]
"RT @FoxmanMusic: @dcexaminer @realDonaldTrump @brithume There are 1,410,168 cases of #COVID19 in the #USA &amp;83,491 #American deaths.

#Trump…",2020-05-13 14:06:55,"['COVID19', 'USA', 'American', 'Trump']"
Stop being #Sheeple wake up ppl we have been duped.  Ppl are losing everything small businesses are closing. #POTUS #AmericaStrong #DonaldTrump #DonaldJTrump,2020-05-13 14:07:02,"['Sheeple', 'POTUS']"
"RT @WhereIsBrownie: @maggieNYT #OldWhiteRich guys can stand in the middle of Times Square, shoot someone and get away with it. #Trump said…",2020-05-13 14:07:03,"['OldWhiteRich', 'Trump']"
"It escapes me how American gop's can still trust this heinous #trump idiot with their precious love ones lives.
What kind of spiritual-moral disconnect could cause this type of reality denial?
1. self denigration
2. low intelligence
3. magical memories
4. greed, *sold their soul*",2020-05-13 14:07:05,['trump']
RT @Sundncefn: I think there's little doubt that's what's happening.  How much more rope must he be given?  Anyone who hasn't already seen…,2020-05-13 14:07:06,[]
